AMRN,18.080,18.736,0.964993
AMRS,3.010,3.866,0.778546
AMRX,3.400,10.858,0.313126
AMS,2.890,2.769,1.043868
AMSC,8.940,11.853,0.754260
AMSF,65.030,60.389,1.076857
AMSWA,13.300,12.410,1.071743
AMT,205.560,192.126,1.069925
AMTB,17.650,16.424,1.074639
AMTBB,13.610,12.746,1.067758
AMTD,51.590,52.880,0.975602
AMTX,1.000,0.952,1.050193
AMWD,82.500,80.886,1.019956
AMX,14.930,14.923,1.000496
AMZN,1964.520,1796.574,1.093481
AN,42.050,38.528,1.091420
ANAB,54.560,68.962,0.791157
ANAT,123.070,125.901,0.977516
ANCN,4.250,0.000,
ANDA,9.920,0.000,
ANDE,26.360,31.596,0.834274
ANDX,35.130,35.335,0.994191
ANET,282.740,269.266,1.050039
ANF,18.600,22.355,0.832041
ANFI,0.690,1.105,0.624456
ANGI,13.090,15.560,0.841235
ANGO,21.190,21.044,1.006958
ANH,3.850,4.118,0.934951
ANIK,40.620,36.012,1.127972
ANIP,80.750,67.679,1.193138
ANIX,4.350,4.473,0.972556
ANSS,208.100,184.924,1.125327
ANTE,1.580,1.988,0.794946
ANTM,302.120,284.119,1.063358
ANY,1.650,2.282,0.723137
AOBC,9.390,10.200,0.920554
AON,194.910,175.939,1.107825
AOS,43.580,49.170,0.886307
AOSL,9.230,10.562,0.873882
AP,3.600,3.755,0.958692
APA,24.030,31.400,0.765281
APAM,28.940,26.014,1.112489
APC,73.380,58.560,1.253069
APD,224.530,195.573,1.148065
APDN,0.340,0.576,0.590481
APEI,31.440,30.796,1.020911
APEN,3.000,3.477,0.862731
APH,96.640,94.176,1.026164
APHA,6.390,8.095,0.789365
APLE,15.420,16.141,0.955341
APLS,27.190,19.194,1.416596
APLT,9.410,0.000,
APM,21.950,18.626,1.178485
APO,34.230,30.928,1.106774
APOG,40.390,37.833,1.067600
APOP,0.510,1.066,0.478287
APPF,106.740,84.683,1.260470
APPN,36.010,34.647,1.039334
APPS,5.050,3.657,1.380934
APRN,8.290,14.290,0.580134
APT,3.600,3.706,0.971470
APTO,2.940,2.105,1.396599
APTS,14.380,15.591,0.922332
APTV,80.090,78.808,1.016272
APTX,3.720,4.491,0.828282
APU,33.700,32.690,1.030884
APVO,0.868,1.048,0.828317
APWC,2.090,2.225,0.939374
APY,30.290,36.395,0.832249
APYX,6.310,6.563,0.961381
AQ,13.160,10.546,1.247917
AQMS,1.920,2.448,0.784162
AQN,12.540,11.482,1.092124
AQST,4.110,5.781,0.710899
AQUA,13.640,12.764,1.068620
AQXP,2.430,2.543,0.955722
AR,4.910,7.874,0.623598
ARA,7.080,8.700,0.813800
ARAV,5.350,5.835,0.916860
ARAY,3.980,4.270,0.932184
ARC,1.850,2.261,0.818391
ARCB,26.360,31.672,0.832293
ARCE,44.500,33.280,1.337155
ARCH,86.690,90.157,0.961545
ARCI,4.000,3.479,1.149829
ARCO,7.970,7.536,1.057650
ARCT,10.770,6.637,1.622809
ARCW,0.250,0.752,0.332386
ARD,17.360,14.114,1.230027
ARDS,9.810,9.484,1.034360
ARDX,2.500,2.821,0.886105
ARE,141.580,140.091,1.010632
AREC,3.216,4.958,0.648682
ARES,28.130,24.374,1.154118
AREX,0.280,0.557,0.502328
ARGO,71.270,71.208,1.000869
ARGX,148.020,125.324,1.181098
ARI,18.590,18.400,1.010351
ARKR,20.110,19.779,1.016742
ARL,16.270,13.035,1.248226
ARLO,4.040,4.459,0.905938
ARLP,16.960,18.625,0.910598
ARMK,35.820,32.293,1.109220
ARMP,3.600,3.804,0.946418
ARNA,61.820,50.498,1.224205
ARNC,25.180,21.015,1.198190
AROC,10.250,9.827,1.043002
AROW,33.650,33.643,1.000222
ARPO,0.815,1.794,0.454414
ARQL,10.570,6.148,1.719275
ARR,18.440,19.444,0.948362
ARRY,46.490,27.300,1.702954
ARTNA,35.760,36.746,0.973172
ARTW,2.110,2.072,1.018497
ARTX,1.740,2.739,0.635178
ARVN,24.410,20.220,1.207248
ARW,67.670,74.805,0.904614
ARWR,29.170,20.417,1.428702
ARYA,9.990,9.878,1.011338
ASB,20.570,21.846,0.941580
ASC,7.840,6.528,1.200907
ASCMA,0.730,0.777,0.939483
ASFI,7.500,5.426,1.382206
ASGN,60.370,61.279,0.985172
ASH,76.110,77.465,0.982502
ASIX,24.850,28.872,0.860710
ASLN,3.220,3.651,0.881934
ASM,0.680,0.570,1.193942
ASMB,13.000,17.700,0.734463
ASML,223.620,192.339,1.162632
ASNA,0.520,1.458,0.356705
ASND,114.890,106.952,1.074219
ASPN,6.390,4.146,1.541134
ASPS,20.900,22.995,0.908880
ASPU,4.410,4.617,0.955221
ASR,162.260,165.124,0.982657
ASRT,3.000,4.032,0.744065
ASRV,4.100,4.130,0.992699
ASRVP,29.550,29.304,1.008385
ASTC,2.530,3.841,0.658605
ASTE,30.770,35.044,0.878046
ASUR,8.900,6.788,1.311193
ASV,6.910,3.193,2.164129
ASX,4.400,4.097,1.073911
ASYS,5.880,5.607,1.048699
AT,2.480,2.477,1.001017
ATAI,2.630,1.747,1.505155
ATAX,7.020,6.833,1.027371
ATEC,4.490,3.068,1.463268
ATEN,7.570,6.743,1.122599
ATEX,43.360,41.515,1.044445
ATGE,47.410,46.831,1.012374
ATH,42.150,43.087,0.978246
ATHE,1.140,1.597,0.713965
ATHM,82.000,91.081,0.900298
ATHX,1.420,1.587,0.894585
ATI,25.260,25.399,0.994539
ATIF,3.130,0.000,
ATIS,1.700,1.459,1.164871
ATKR,25.770,23.740,1.085513
ATLC,4.610,3.638,1.267068
ATLO,27.200,26.797,1.015024
ATNI,58.260,61.976,0.940039
ATNM,0.239,0.411,0.582049
ATNX,19.060,13.793,1.381847
ATO,107.270,101.188,1.060108
ATOM,4.540,3.777,1.201946
ATOS,2.040,2.357,0.865611
ATR,123.400,109.713,1.124750
ATRA,15.130,31.049,0.487301
ATRC,31.150,29.914,1.041333
ATRI,768.000,838.766,0.915631
ATRO,37.910,35.637,1.063770
ATRS,3.100,3.084,1.005198
ATSG,23.460,23.060,1.017353
ATTO,2.390,3.366,0.710083
ATU,22.250,24.021,0.926291
ATUS,25.480,22.582,1.128322
ATV,18.830,26.011,0.723923
ATVI,45.140,45.565,0.990667
ATXI,6.180,5.481,1.127585
AU,19.210,13.971,1.374984
AUB,36.100,34.386,1.049831
AUBN,37.600,34.997,1.074368
AUDC,16.000,14.578,1.097526
AUG,1.710,1.409,1.213416
AUMN,0.230,0.286,0.803895
AUO,2.830,3.419,0.827689
AUPH,6.300,6.469,0.973863
AUTL,15.240,23.886,0.638025
AUTO,3.580,3.560,1.005596
AUY,2.850,2.414,1.180479
AVA,45.830,42.203,1.085940
AVAL,8.110,7.538,1.075935
AVAV,54.270,68.927,0.787355
AVB,206.830,199.587,1.036289
AVCO,2.170,3.601,0.602548
AVD,14.640,16.280,0.899242
AVDL,2.310,1.971,1.172180
AVDR,18.970,0.000,
AVEO,0.710,0.863,0.823025
AVGO,290.000,283.943,1.021330
AVGR,2.370,5.329,0.444761
AVH,4.330,4.132,1.048019
AVID,9.950,7.151,1.391400
AVLR,83.830,59.530,1.408208
AVNS,40.050,43.695,0.916583
AVNW,12.860,13.681,0.939975
AVP,3.970,3.104,1.279196
AVRO,21.990,16.761,1.311963
AVT,43.510,43.792,0.993550
AVTR,18.410,0.000,
AVX,15.850,16.925,0.936491
AVXL,2.540,2.855,0.889762
AVY,113.860,108.278,1.051552
AVYA,10.740,15.030,0.714571
AWI,97.710,82.660,1.182078
AWK,114.980,106.482,1.079807
AWR,76.020,71.161,1.068280
AWRE,3.180,3.475,0.914997
AWSM,1.890,2.542,0.743469
AWX,2.450,2.552,0.960209
AX,26.520,29.552,0.897409
AXAS,0.960,1.211,0.792788
AXDX,18.670,19.605,0.952314
AXE,56.920,58.759,0.968701
AXGN,19.410,19.970,0.971973
AXGT,7.090,8.563,0.827964
AXL,11.680,13.588,0.859557
AXLA,7.710,0.000,
AXNX,37.730,25.478,1.480880
AXP,124.820,113.742,1.097392
AXR,6.060,5.824,1.040459
AXS,59.910,57.416,1.043441
AXSM,24.850,16.469,1.508930
AXTA,30.150,26.657,1.131037
AXTI,3.950,4.435,0.890666
AXU,1.590,1.133,1.403099
AY,23.010,20.431,1.126209
AYI,131.200,131.880,0.994841
AYR,20.570,20.249,1.015848
AYTU,1.700,1.643,1.034659
AYX,117.250,86.301,1.358617
AZN,40.120,39.516,1.015290
AZO,1172.250,1002.536,1.169285
AZPN,134.050,110.488,1.213254
AZRE,10.700,11.004,0.972405
AZRX,1.050,2.102,0.499515
AZUL,39.520,30.395,1.300212
AZZ,45.240,44.801,1.009808
B,52.790,55.574,0.949901
BA,377.360,375.274,1.005559
BABA,172.990,172.048,1.005476
BABY,26.250,27.127,0.967683
BAC,29.400,28.799,1.020863
BAH,66.640,58.571,1.137771
BAM,48.070,46.207,1.040327
BANC,13.750,14.476,0.949856
BAND,76.770,65.598,1.170308
BANF,58.020,55.105,1.052890
BANFP,27.020,26.769,1.009388
BANR,54.050,55.165,0.979787
BAP,230.550,234.276,0.984097
BAS,1.880,3.440,0.546475
BASI,1.970,1.828,1.077897
BATRA,28.320,27.684,1.022963
BATRK,28.230,27.640,1.021343
BAX,83.100,76.476,1.086622
BB,7.080,8.473,0.835552
BBAR,11.170,10.625,1.051253
BBBY,9.900,14.674,0.674643
BBCP,4.440,6.781,0.654795
BBD,9.980,9.420,1.059467
BBDO,9.060,9.010,1.005524
BBGI,3.070,3.817,0.804388
BBL,50.790,46.971,1.081314
BBSI,85.390,75.377,1.132842
BBT,50.650,49.182,1.029850
BBU,38.750,37.149,1.043096
BBVA,5.350,5.833,0.917223
BBW,4.940,5.402,0.914466
BBX,4.480,5.487,0.816483
BBY,74.710,67.451,1.107620
BC,45.720,49.058,0.931958
BCBP,12.770,12.608,1.012885
BCC,26.110,26.608,0.981266
BCE,45.620,44.548,1.024069
BCEI,21.210,22.224,0.954395
BCH,29.530,29.873,0.988531
BCLI,3.990,3.898,1.023498
BCML,21.900,22.538,0.971692
BCO,87.720,78.485,1.117667
BCOM,1.650,2.780,0.593444
BCOR,28.960,31.087,0.931578
BCOV,11.380,9.155,1.243000
BCOW,9.334,9.536,0.978787
BCPC,97.720,93.197,1.048526
BCRH,6.410,6.866,0.933623
BCRX,3.390,6.809,0.497903
BCS,7.770,8.169,0.951183
BCTF,15.400,15.293,1.006994
BCYC,9.150,0.000,
BDC,53.900,56.522,0.953619
BDGE,28.510,30.074,0.947994
BDL,22.520,24.211,0.930144
BDN,14.350,15.225,0.942559
BDR,0.930,1.041,0.893706
BDSI,3.810,4.611,0.826327
BDX,250.840,242.603,1.033954
BE,11.000,12.293,0.894848
BEAT,45.270,59.102,0.765964
BECN,35.410,35.815,0.988680
BEDU,9.300,10.567,0.880065
BELFA,14.080,18.717,0.752253
BELFB,15.630,21.657,0.721719
BEN,35.510,33.196,1.069711
BEP,36.090,31.714,1.137973
BERY,53.650,52.452,1.022833
BEST,4.920,5.242,0.938548
BFAM,151.100,130.486,1.157980
BFC,58.010,61.282,0.946604
BFIN,13.520,14.708,0.919208
BFRA,16.700,14.447,1.155955
BFS,53.180,54.168,0.981764
BFST,25.160,24.630,1.021515
BG,55.570,53.432,1.040005
BGCP,5.720,5.546,1.031425
BGFV,1.890,2.902,0.651313
BGG,9.650,11.792,0.818352
BGI,1.000,1.006,0.993930
BGNE,124.360,129.999,0.956619
BGS,19.280,23.925,0.805856
BGSF,18.220,21.819,0.835052
BH,99.550,122.965,0.809583
BHB,24.430,25.217,0.968790
BHC,23.180,23.962,0.967359
BHE,24.820,25.788,0.962457
BHF,37.560,38.273,0.981371
BHGE,23.560,24.799,0.950038
BHLB,30.850,29.651,1.040445
BHP,58.300,53.418,1.091394
BHR,9.450,11.559,0.817539
BHTG,1.800,2.385,0.754852
BHVN,44.100,49.927,0.883295
BID,57.930,42.866,1.351434
BIDU,112.250,150.034,0.748163
BIG,26.180,32.442,0.806973
BIIB,231.270,265.523,0.870999
BILI,15.540,16.879,0.920670
BIMI,2.430,5.198,0.467459
BIO,315.180,290.504,1.084943
BIOC,1.030,1.198,0.859810
BIOL,1.580,1.949,0.810860
BIOS,2.850,2.605,1.093874
BIOX,6.280,6.154,1.020540
BIP,43.640,41.246,1.058049
BIQI,0.690,1.637,0.421458
BITA,11.130,14.465,0.769446
BJ,24.580,26.090,0.942129
BJRI,40.920,47.063,0.869477
BK,45.270,48.756,0.928501
BKD,7.610,7.056,1.078533
BKE,19.900,17.857,1.114417
BKEP,1.320,1.336,0.988227
BKEPP,5.240,5.331,0.982875
BKH,79.560,73.445,1.083254
BKI,61.920,54.988,1.126062
BKJ,13.800,13.403,1.029599
BKNG,1882.090,1805.995,1.042134
BKS,6.690,5.781,1.157241
BKSC,18.900,18.569,1.017833
BKTI,4.060,4.125,0.984361
BKU,32.360,34.427,0.939957
BKYI,1.210,1.200,1.008077
BL,48.260,48.892,0.987068
BLBD,19.050,18.595,1.024463
BLCM,1.600,2.856,0.560218
BLD,79.900,69.153,1.155417
BLDP,3.990,3.540,1.127070
BLDR,16.350,14.458,1.130843
BLFS,17.530,16.956,1.033864
BLIN,2.220,7.961,0.278876
BLK,473.240,442.743,1.068882
BLKB,82.540,77.780,1.061201
BLL,70.700,59.770,1.182862
BLMN,17.840,19.548,0.912607
BLNK,2.540,2.779,0.913882
BLPH,0.649,0.666,0.974955
BLRX,4.050,6.161,0.657345
BLUE,138.120,135.936,1.016068
BLW,15.160,14.734,1.028899
BLX,21.490,20.099,1.069191
BMA,65.820,53.856,1.222156
BMCH,21.040,19.472,1.080506
BMI,52.960,55.985,0.945961
BMLP,49.275,47.695,1.033124
BMO,75.550,75.763,0.997187
BMRA,2.980,2.485,1.199361
BMRC,42.480,42.260,1.005206
BMRN,81.570,88.410,0.922636
BMTC,36.200,37.699,0.960236
BMY,43.330,47.858,0.905384
BNED,4.100,4.514,0.908291
BNFT,26.380,40.159,0.656891
BNGO,2.650,3.700,0.716142
BNS,53.120,54.177,0.980495
BNSO,2.510,2.687,0.934279
BNTC,0.695,1.538,0.451789
BOCH,10.640,10.814,0.983899
BOH,81.670,80.159,1.018845
BOKF,77.470,82.252,0.941860
BOLD,37.900,34.478,1.099254
BOMN,22.940,24.693,0.928995
BOOM,60.450,55.520,1.088788
BOOT,33.020,28.891,1.142905
BOSC,2.640,2.776,0.950867
BOTJ,14.610,14.282,1.023000
BOX,16.750,19.693,0.850567
BOXL,2.880,3.046,0.945640
BP,39.230,42.281,0.927832
BPFH,11.590,11.394,1.017164
BPL,41.350,35.954,1.150077
BPMC,97.750,81.322,1.202008
BPMP,15.850,15.347,1.032779
BPMX,0.423,1.772,0.238707
BPOP,54.920,54.337,1.010725
BPOPN,27.520,26.620,1.033827
BPR,18.710,19.540,0.957530
BPRAP,25.190,24.747,1.017916
BPT,13.010,21.461,0.606223
BPTH,13.720,13.179,1.041026
BPY,18.750,19.545,0.959338
BPYPP,25.420,0.000,
BR,133.120,113.551,1.172341
BRAC,10.295,10.210,1.008278
BRC,50.500,47.415,1.065073
BREW,15.630,15.094,1.035492
BRFS,8.840,6.893,1.282536
BRG,11.410,11.034,1.034036
BRID,34.430,27.097,1.270619
BRKL,14.840,15.006,0.988921
BRKR,48.350,40.752,1.186448
BRKS,39.440,34.030,1.158983
BRN,1.000,1.293,0.773546
BRO,34.700,30.792,1.126903
BROG,10.190,10.045,1.014482
BRPA,10.415,10.356,1.005679
BRPM,9.790,0.000,
BRQS,2.500,3.882,0.644004
BRSS,43.990,38.190,1.151879
BRT,13.560,13.464,1.007110
BRX,17.740,17.718,1.001249
BRY,10.250,11.317,0.905752
BSAC,30.050,30.076,0.999142
BSBR,12.420,11.908,1.043028
BSET,12.850,16.844,0.762877
BSGM,8.100,6.539,1.238772
BSIG,11.130,12.743,0.873448
BSM,14.890,16.971,0.877399
BSMX,7.380,7.382,0.999752
BSQR,1.180,1.797,0.656809
BSRR,25.840,25.946,0.995916
BSTC,60.870,64.381,0.945470
BSVN,18.000,16.804,1.071171
BSX,42.250,38.978,1.083957
BT,12.020,14.172,0.848157
BTAI,10.540,9.548,1.103867
BTE,1.440,1.743,0.826317
BTG,3.310,2.879,1.149549
BTI,38.420,37.409,1.027021
BTN,2.450,2.274,1.077303
BTU,22.740,28.123,0.808598
BTX,1.100,1.195,0.920120
BUD,94.280,83.016,1.135681
BURG,0.760,1.504,0.505227
BURL,179.950,163.841,1.098319
BUSE,25.920,25.831,1.003431
BV,17.800,15.824,1.124903
BVN,17.130,16.132,1.061876
BVSN,1.360,1.425,0.954309
BVXV,6.350,5.869,1.081911
BW,0.330,0.446,0.739543
BWA,40.040,39.992,1.001199
BWAY,10.177,0.000,
BWB,11.500,11.001,1.045331
BWEN,2.110,1.795,1.175412
BWFG,27.580,29.223,0.943793
BWMC,9.830,0.000,
BWXT,52.990,49.512,1.070256
BX,45.630,38.017,1.200237
BXC,19.730,24.947,0.790886
BXG,10.790,13.275,0.812776
BXMT,35.600,35.018,1.016628
BXP,128.070,132.386,0.967397
BY,18.580,19.082,0.973717
BYD,25.480,27.480,0.927230
BYFC,1.900,1.386,1.370897
BYND,176.790,0.000,
BYSI,16.330,17.610,0.927293
BZH,10.540,11.327,0.930531
BZUN,51.260,41.060,1.248419
C,70.920,65.769,1.078326
CAAP,8.070,7.804,1.034079
CAAS,2.280,2.836,0.803832
CABO,1210.180,1033.204,1.171288
CAC,43.860,43.202,1.015231
CACC,481.830,459.291,1.049073
CACI,210.640,189.277,1.112867
CADC,3.500,3.112,1.124767
CADE,19.610,19.954,0.982777
CAE,26.910,23.395,1.150244
CAG,28.900,26.481,1.091333
CAH,44.990,48.090,0.935529
CAI,22.540,23.941,0.941496
CAJ,28.540,28.739,0.993089
CAKE,43.950,46.147,0.952383
CAL,18.010,24.855,0.724602
CALA,4.120,5.396,0.763508
CALM,39.380,42.146,0.934364
CALX,7.030,7.570,0.928666
CAMP,10.720,12.745,0.841087
CAMT,8.600,8.733,0.984747
CANF,3.230,10.098,0.319865
CANG,7.200,7.026,1.024816
CAPL,16.970,17.002,0.998119
CAPR,5.640,4.576,1.232406
CAR,35.800,32.604,1.098031
CARA,25.910,18.839,1.375355
CARB,24.840,24.968,0.994858
CARG,35.610,38.366,0.928154
CARO,34.190,35.376,0.966467
CARS,20.010,22.579,0.886215
CART,10.170,8.246,1.233378
CARV,3.300,3.382,0.975824
CASA,6.640,8.659,0.766804
CASH,26.670,24.251,1.099735
CASI,3.100,3.277,0.946113
CASS,48.110,48.649,0.988921
CASY,164.800,136.702,1.205539
CAT,136.230,133.077,1.023696
CATB,7.110,6.801,1.045401
CATC,79.770,80.936,0.985596
CATM,28.160,30.995,0.908542
CATO,13.970,14.074,0.992607
CATS,18.050,14.738,1.224743
CATY,36.340,36.134,1.005713
CB,148.280,140.558,1.054936
CBAN,16.680,16.680,1.000023
CBAT,0.980,0.998,0.981949
CBAY,6.220,10.627,0.585315
CBB,4.070,7.939,0.512644
CBD,24.280,23.760,1.021879
CBFV,24.150,24.235,0.996507
CBIO,8.270,8.403,0.984229
CBL,0.920,1.548,0.594309
CBLI,1.490,1.521,0.979329
CBLK,18.460,15.209,1.213754
CBM,44.990,41.843,1.075222
CBMB,13.730,13.230,1.037775
CBMG,14.380,16.820,0.854942
CBNK,12.190,11.763,1.036302
CBPO,93.000,89.375,1.040562
CBPX,24.910,25.673,0.970269
