AIR,41.310,34.856,1.185166
AIRG,14.390,13.250,1.086026
AIRI,1.050,1.123,0.935015
AIRT,18.000,19.149,0.940013
AIT,59.180,58.420,1.013017
AITB,5.240,4.996,1.048919
AIV,51.740,49.567,1.043839
AIZ,111.590,98.804,1.129409
AIZP,115.750,106.280,1.089107
AJG,91.830,81.146,1.131660
AJRD,46.210,37.742,1.224373
AJX,13.750,13.407,1.025611
AKAM,82.460,73.474,1.122295
AKBA,4.210,6.143,0.685352
AKCA,25.340,26.591,0.952971
AKER,0.440,0.867,0.507287
AKG,0.740,0.654,1.132344
AKR,27.740,27.875,0.995158
AKRX,4.450,3.923,1.134343
AKS,2.140,2.555,0.837711
AKTS,5.750,6.662,0.863106
AKTX,1.900,2.567,0.740287
AL,41.690,37.503,1.111643
ALAC,10.120,9.980,1.014044
ALB,72.630,77.282,0.939809
ALBO,28.430,30.383,0.935735
ALC,61.410,37.209,1.650387
ALCO,31.710,28.721,1.104079
ALDR,11.450,12.478,0.917611
ALDX,5.600,7.851,0.713317
ALE,86.860,81.031,1.071936
ALEC,18.520,0.000,
ALEX,23.520,23.419,1.004316
ALG,96.840,95.452,1.014538
ALGN,283.910,272.421,1.042176
ALGR,10.070,9.953,1.011734
ALGT,148.670,135.000,1.101260
ALIM,0.870,0.971,0.895850
ALJJ,1.670,1.572,1.062248
ALK,64.240,61.152,1.050499
ALKS,22.530,29.690,0.758837
ALL,103.910,95.015,1.093620
ALLE,110.440,94.945,1.163204
ALLK,35.860,40.532,0.884735
ALLO,26.400,28.354,0.931097
ALLT,7.930,7.356,1.077982
ALLY,32.220,28.161,1.144148
ALNA,4.940,6.243,0.791275
ALNY,71.540,79.714,0.897464
ALO,0.780,0.747,1.044678
ALOT,25.140,22.819,1.101717
ALPN,4.200,5.909,0.710787
ALRM,50.740,60.690,0.836057
ALRN,0.646,1.387,0.465869
ALSK,1.780,1.780,0.999871
ALSN,46.660,46.384,1.005948
ALT,2.450,2.803,0.873987
ALTM,3.730,5.978,0.623905
ALTR,41.180,36.090,1.141048
ALV,68.050,74.812,0.909613
ALX,378.100,367.112,1.029930
ALXN,120.820,127.123,0.950415
ALYA,2.910,2.939,0.990207
AM,11.690,12.874,0.908050
AMAG,9.270,12.556,0.738300
AMAL,17.530,17.339,1.011015
AMAT,46.510,40.509,1.148140
AMBA,46.270,42.523,1.088118
AMBC,17.580,18.028,0.975124
AMBO,3.510,5.307,0.661417
AMBR,13.050,10.276,1.269908
AMC,9.460,13.469,0.702329
AMCI,9.950,8.960,1.110501
AMCR,11.150,10.769,1.035415
AMCX,56.700,58.705,0.965838
AMD,33.210,26.234,1.265909
AME,91.000,81.818,1.112227
AMED,123.000,122.110,1.007288
AMEH,15.160,18.427,0.822701
AMG,89.760,101.393,0.885264
AMGN,174.930,184.696,0.947123
AMH,25.470,23.164,1.099574
AMID,5.190,4.733,1.096526
AMKR,7.560,8.031,0.941389
AMN,54.920,53.099,1.034287
AMNB,37.200,35.105,1.059679
AMOT,37.420,38.490,0.972204
AMOV,14.570,14.874,0.979539
AMP,151.140,135.900,1.112138
AMPE,0.420,0.542,0.774602
AMPH,20.200,21.604,0.935017
AMR,0.173,0.436,0.396664
AMRB,12.350,13.048,0.946510
AMRC,14.290,15.461,0.924239
AMRH,0.351,0.324,1.082568
AMRK,11.800,12.324,0.957491
AMRN,21.890,18.529,1.181391
AMRS,3.140,3.904,0.804404
AMRX,3.700,11.267,0.328390
AMS,2.910,2.747,1.059240
AMSC,9.550,11.938,0.799955
AMSF,64.750,59.986,1.079414
AMSWA,13.350,12.306,1.084847
AMT,208.980,190.273,1.098319
AMTB,18.160,16.256,1.117140
AMTBB,15.420,12.640,1.219937
AMTD,50.970,52.887,0.963751
AMTX,0.820,0.942,0.870926
AMWD,84.670,80.177,1.056044
AMX,14.620,14.931,0.979146
AMZN,2011.000,1782.923,1.127923
AN,41.940,38.341,1.093873
ANAB,54.540,69.573,0.783922
ANAT,122.500,126.109,0.971385
ANCN,4.640,0.000,
ANDA,9.880,0.000,
ANDE,27.260,31.862,0.855563
ANDX,36.720,35.370,1.038161
ANET,274.260,266.768,1.028084
ANF,18.100,22.429,0.806993
ANFI,0.750,1.103,0.680213
ANGI,13.820,15.640,0.883627
ANGO,21.680,21.024,1.031219
ANH,3.850,4.135,0.931085
ANIK,40.050,35.765,1.119818
ANIP,81.360,66.547,1.222590
ANIX,4.100,4.456,0.920070
ANSS,212.280,182.605,1.162507
ANTE,1.620,1.990,0.814227
ANTM,310.480,282.055,1.100777
ANY,1.548,2.357,0.656642
AOBC,9.120,10.347,0.881400
AON,197.470,173.994,1.134925
AOS,45.190,49.219,0.918135
AOSL,9.080,10.615,0.855409
AP,3.980,3.774,1.054592
APA,26.910,31.589,0.851868
APAM,28.910,25.766,1.122036
APC,73.110,57.577,1.269784
APD,227.160,192.995,1.177025
APDN,0.510,0.576,0.884901
APEI,31.090,30.712,1.012318
APEN,3.040,3.500,0.868609
APH,99.050,93.490,1.059471
APHA,6.220,8.096,0.768249
APLE,15.720,16.119,0.975237
APLS,27.350,18.698,1.462692
APLT,8.990,0.000,
APM,23.200,18.340,1.265008
APO,35.810,30.603,1.170159
APOG,43.090,37.474,1.149870
APOP,0.520,1.155,0.450151
APPF,106.420,82.894,1.283803
APPN,38.220,34.343,1.112904
APPS,5.210,3.542,1.470737
APRN,7.740,14.520,0.533042
APT,3.450,3.720,0.927476
APTO,2.770,2.080,1.331584
APTS,14.880,15.632,0.951871
APTV,80.200,78.312,1.024106
APTX,3.750,5.071,0.739456
APU,34.870,32.476,1.073705
APVO,0.862,1.074,0.802322
APWC,2.040,2.219,0.919203
APY,31.790,36.449,0.872170
APYX,7.000,6.602,1.060330
AQ,13.170,10.370,1.270056
AQMS,1.860,2.449,0.759397
AQN,12.460,11.399,1.093100
AQST,4.290,5.923,0.724275
AQUA,14.190,12.608,1.125509
AQXP,2.410,2.542,0.947941
AR,5.200,8.087,0.642981
ARA,7.080,8.876,0.797688
ARAV,5.900,5.774,1.021798
ARAY,3.610,4.267,0.846023
ARC,1.950,2.292,0.850763
ARCB,26.900,32.101,0.837978
ARCE,45.000,32.416,1.388218
ARCH,90.220,90.022,1.002205
ARCI,4.250,3.404,1.248430
ARCO,8.280,7.550,1.096722
ARCT,9.050,6.477,1.397263
ARCW,0.410,0.775,0.529319
ARD,18.900,13.857,1.363914
ARDS,9.750,9.473,1.029219
ARDX,2.540,2.811,0.903583
ARE,145.700,139.056,1.047780
AREC,3.360,5.208,0.645189
ARES,28.570,24.006,1.190118
AREX,0.310,0.590,0.525356
ARGO,74.430,71.034,1.047807
ARGX,139.240,123.894,1.123863
ARI,18.710,18.347,1.019792
ARKR,20.210,19.731,1.024289
ARL,16.340,12.886,1.268055
ARLO,4.350,4.619,0.941730
ARLP,17.710,18.689,0.947616
ARMK,36.450,32.064,1.136787
ARMP,3.410,3.811,0.894762
ARNA,61.480,49.788,1.234832
ARNC,26.000,20.784,1.250955
AROC,10.670,9.784,1.090577
AROW,34.140,33.638,1.014909
ARPO,0.820,1.849,0.443481
ARQL,11.050,5.874,1.881279
ARR,18.440,19.545,0.943458
ARRY,46.660,26.180,1.782266
ARTNA,36.410,36.664,0.993083
ARTW,2.060,2.070,0.995169
ARTX,1.880,2.780,0.676315
ARVN,25.000,19.873,1.258014
ARW,68.950,74.917,0.920353
ARWR,27.150,19.870,1.366410
ARYA,10.020,9.871,1.015136
ASB,20.960,21.842,0.959630
ASC,8.620,6.422,1.342296
ASCMA,0.850,0.765,1.110502
ASFI,7.540,5.308,1.420473
ASGN,58.900,61.233,0.961907
ASH,77.780,77.309,1.006092
ASIX,24.540,28.968,0.847132
ASLN,3.600,3.694,0.974505
ASM,0.530,0.571,0.928333
ASMB,13.380,18.056,0.741042
ASML,208.180,190.156,1.094788
ASNA,0.670,1.551,0.432067
ASND,112.670,105.216,1.070849
ASPN,6.460,3.993,1.617856
ASPS,21.290,23.078,0.922535
ASPU,4.670,4.637,1.007108
ASR,162.080,165.233,0.980919
ASRT,3.120,4.073,0.765953
ASRV,4.080,4.129,0.988186
ASRVP,29.950,29.270,1.023243
ASTC,2.620,3.937,0.665516
ASTE,31.830,35.216,0.903848
ASUR,9.590,6.651,1.441940
ASV,6.950,3.046,2.281372
ASX,4.290,4.069,1.054390
ASYS,6.000,5.566,1.078056
AT,2.620,2.470,1.060598
ATAI,2.610,1.681,1.552654
ATAX,7.060,6.783,1.040888
ATEC,4.350,2.975,1.462166
ATEN,7.010,6.702,1.045947
ATEX,47.360,41.308,1.146502
ATGE,45.830,46.865,0.977916
ATH,43.100,43.075,1.000590
ATHE,1.250,1.617,0.773062
ATHM,81.500,90.950,0.896097
ATHX,1.640,1.589,1.031892
ATI,24.840,25.353,0.979749
ATIF,3.020,0.000,
ATIS,1.860,1.398,1.330094
ATKR,25.510,23.588,1.081460
ATLC,4.000,3.593,1.113377
ATLO,26.810,26.768,1.001577
ATNI,58.460,62.629,0.933430
ATNM,0.232,0.419,0.553891
ATNX,19.980,13.518,1.478061
ATO,106.460,100.578,1.058485
ATOM,4.610,3.719,1.239542
ATOS,2.120,2.328,0.910617
ATR,123.410,108.547,1.136926
ATRA,18.310,31.705,0.577502
ATRC,31.380,29.890,1.049849
ATRI,794.810,836.591,0.950058
ATRO,38.990,35.330,1.103580
ATRS,3.020,3.085,0.978870
ATSG,23.700,23.039,1.028677
ATTO,2.430,3.436,0.707259
ATU,22.640,23.995,0.943543
ATUS,25.870,22.284,1.160936
ATV,20.130,26.211,0.768007
ATVI,47.200,45.685,1.033171
ATXI,6.240,5.453,1.144233
AU,18.060,13.743,1.314082
AUB,35.900,34.246,1.048292
AUBN,32.500,35.022,0.927987
AUDC,16.930,14.405,1.175290
AUG,1.580,1.383,1.142255
AUMN,0.300,0.288,1.042717
AUO,2.820,3.465,0.813736
AUPH,6.480,6.493,0.998013
AUTL,16.010,24.597,0.650901
AUTO,3.510,3.545,0.989988
AUY,2.640,2.403,1.098777
AVA,45.330,42.051,1.077971
AVAL,8.000,7.478,1.069868
AVAV,55.850,69.583,0.802643
AVB,210.480,198.210,1.061902
AVCO,2.040,3.640,0.560363
AVD,14.400,16.364,0.879974
AVDL,2.230,1.995,1.117901
AVDR,19.690,0.000,
AVEO,0.700,0.913,0.766722
AVGO,285.390,282.155,1.011464
AVGR,2.820,5.340,0.528067
AVH,4.350,4.143,1.049873
AVID,10.320,6.948,1.485316
AVLR,83.160,57.684,1.441639
AVNS,43.000,43.764,0.982549
AVNW,13.280,13.713,0.968410
AVP,3.890,3.022,1.287331
AVRO,14.280,16.530,0.863888
AVT,43.490,43.618,0.997074
AVTR,18.330,0.000,
AVX,15.850,16.936,0.935900
AVXL,3.220,2.820,1.141983
AVY,113.480,107.424,1.056372
AVYA,11.230,15.204,0.738641
AWI,98.710,81.328,1.213729
AWK,116.630,105.478,1.105730
AWR,75.110,70.727,1.061970
AWRE,3.160,3.492,0.905009
AWSM,2.030,2.531,0.802154
AWX,2.430,2.563,0.947947
AX,26.760,29.559,0.905317
AXAS,1.030,1.227,0.839169
AXDX,19.050,19.435,0.980169
AXE,58.430,58.727,0.994941
AXGN,20.460,19.858,1.030338
AXGT,7.380,8.619,0.856265
AXL,11.410,13.616,0.837969
AXLA,7.890,0.000,
AXNX,40.190,24.549,1.637159
AXP,127.960,112.633,1.136082
AXR,6.140,5.843,1.050752
AXS,60.340,57.157,1.055680
AXSM,26.040,15.756,1.652741
AXTA,29.560,26.438,1.118077
AXTI,4.000,4.453,0.898198
AXU,1.150,1.118,1.028819
AY,22.740,20.307,1.119801
AYI,130.640,131.387,0.994312
AYR,21.260,20.176,1.053730
AYTU,1.780,1.611,1.104804
AYX,115.000,84.379,1.362892
AZN,40.210,39.444,1.019431
AZO,1164.710,989.280,1.177330
AZPN,132.630,108.636,1.220862
AZRE,10.450,10.920,0.956981
AZRX,1.260,2.136,0.589993
AZUL,39.140,29.965,1.306209
AZZ,46.170,44.703,1.032817
B,54.580,55.652,0.980734
BA,365.330,374.204,0.976287
BABA,169.070,171.017,0.988615
BABY,25.880,27.421,0.943808
BAC,29.450,28.661,1.027540
BAH,68.820,57.728,1.192152
BAM,49.170,45.887,1.071547
BANC,13.980,14.495,0.964448
BAND,77.770,64.231,1.210779
BANF,55.860,54.980,1.016010
BANFP,26.840,26.753,1.003270
BANR,54.590,55.159,0.989684
BAP,235.860,234.030,1.007821
BAS,2.200,3.588,0.613231
BASI,1.960,1.801,1.088058
BATRA,27.760,27.572,1.006822
BATRK,27.810,27.533,1.010064
BAX,81.650,75.866,1.076236
BB,7.200,8.485,0.848552
BBAR,12.440,10.659,1.167088
BBBY,10.890,14.760,0.737790
BBCP,5.400,6.904,0.782112
BBD,10.190,9.388,1.085410
BBDO,9.080,9.043,1.004077
BBGI,3.140,3.871,0.811082
BBL,49.940,46.678,1.069881
BBSI,86.450,74.335,1.162978
BBT,50.450,49.011,1.029353
BBU,38.720,36.938,1.048238
BBVA,5.510,5.839,0.943654
BBW,5.700,5.373,1.060879
BBX,4.590,5.540,0.828554
BBY,74.770,66.745,1.120230
BC,46.140,49.107,0.939575
BCBP,13.140,12.537,1.048115
BCC,26.140,26.576,0.983587
BCE,46.290,44.351,1.043714
BCEI,21.610,22.329,0.967803
BCH,29.400,29.879,0.983971
BCLI,4.480,3.870,1.157623
BCML,23.480,22.560,1.040777
BCO,87.570,77.744,1.126395
BCOM,1.570,2.962,0.529982
BCOR,29.580,31.016,0.953703
BCOV,10.970,8.995,1.219572
BCOW,9.050,0.000,
BCPC,99.010,92.480,1.070609
BCRH,6.290,6.865,0.916196
BCRX,3.600,7.003,0.514033
BCS,7.870,8.177,0.962444
BCTF,15.400,15.272,1.008401
BCYC,7.790,0.000,
BDC,54.780,56.259,0.973713
BDGE,29.350,30.007,0.978117
BDL,22.520,24.279,0.927553
BDN,14.610,15.187,0.961976
BDR,0.920,1.048,0.877978
BDSI,4.070,4.615,0.881870
BDX,252.880,241.489,1.047171
BE,13.060,12.314,1.060591
BEAT,48.440,59.709,0.811266
BECN,37.200,35.750,1.040573
BEDU,10.080,10.623,0.948907
BELFA,14.340,18.797,0.762902
BELFB,15.930,21.759,0.732098
BEN,35.190,33.011,1.066016
BEP,35.930,31.415,1.143736
BERY,53.060,52.272,1.015066
BEST,5.210,5.225,0.997107
BFAM,153.090,128.851,1.188115
BFC,66.030,60.692,1.087948
BFIN,13.780,14.772,0.932818
BFRA,17.250,14.291,1.207029
BFS,55.250,54.006,1.023040
BFST,25.060,24.568,1.020032
BG,56.860,53.432,1.064147
BGCP,5.470,5.555,0.984610
BGFV,1.970,2.949,0.668039
BGG,9.690,11.953,0.810697
BGI,1.030,1.004,1.025928
BGNE,122.700,130.535,0.939978
BGS,20.080,24.262,0.827640
BGSF,19.050,21.912,0.869378
BH,102.250,123.899,0.825270
BHB,25.750,25.196,1.022005
BHC,23.610,23.934,0.986452
BHE,25.040,25.689,0.974719
BHF,38.340,38.098,1.006364
BHGE,25.010,24.764,1.009938
BHLB,31.600,29.553,1.069263
BHP,57.240,53.079,1.078391
BHR,9.360,11.557,0.809924
BHTG,1.730,2.412,0.717288
BHVN,42.520,49.648,0.856426
BID,58.090,42.165,1.377687
BIDU,114.900,151.977,0.756037
BIG,24.760,32.640,0.758584
BIIB,231.420,269.071,0.860069
BILI,16.400,16.845,0.973563
BIMI,2.770,5.778,0.479365
BIO,309.230,287.589,1.075249
BIOC,1.030,1.193,0.863331
BIOL,1.730,1.931,0.896019
BIOS,2.600,2.639,0.985390
BIOX,5.670,6.307,0.899039
BIP,43.180,40.984,1.053571
BIQI,0.690,1.656,0.416563
BITA,11.160,14.809,0.753615
BJ,24.150,26.042,0.927343
BJRI,41.980,47.569,0.882505
BK,43.560,48.894,0.890910
BKD,8.170,7.038,1.160914
BKE,19.580,17.867,1.095860
BKEP,1.420,1.340,1.059701
BKEPP,5.350,5.325,1.004716
BKH,79.970,72.794,1.098585
BKI,62.640,54.374,1.152012
BKJ,13.710,13.377,1.024863
BKNG,1882.480,1798.641,1.046613
BKS,6.690,5.808,1.151826
BKSC,18.810,18.561,1.013391
BKTI,4.140,4.133,1.001625
BKU,32.690,34.435,0.949317
BKYI,1.220,1.188,1.026923
BL,49.710,48.631,1.022180
BLBD,18.990,18.593,1.021379
BLCM,1.800,2.926,0.615216
BLD,83.940,67.929,1.235694
BLDP,4.200,3.506,1.197806
BLDR,17.010,14.301,1.189428
BLFS,16.930,16.788,1.008480
BLIN,2.330,8.387,0.277810
BLK,482.460,439.721,1.097196
BLKB,85.490,77.093,1.108923
BLL,70.000,58.894,1.188575
BLMN,17.630,19.616,0.898772
BLNK,2.670,2.751,0.970384
BLPH,0.620,0.679,0.913005
BLRX,0.300,0.420,0.713637
BLUE,132.650,134.964,0.982852
BLW,15.120,14.690,1.029277
BLX,20.890,19.981,1.045478
BMA,73.300,53.170,1.378585
BMCH,21.720,19.299,1.125464
BMI,57.570,55.791,1.031887
BMLP,47.380,47.538,0.996681
BMO,76.700,75.480,1.016161
BMRA,2.860,2.452,1.166511
BMRC,42.820,42.268,1.013054
BMRN,82.950,88.721,0.934952
BMTC,37.560,37.687,0.996638
BMY,44.270,47.996,0.922371
BNED,3.560,4.538,0.784471
BNFT,25.470,41.006,0.621121
BNGO,2.600,3.789,0.686126
BNS,53.520,54.151,0.988355
BNSO,2.700,2.674,1.009908
BNTC,0.760,1.565,0.485547
BOCH,10.600,10.836,0.978211
BOH,82.420,79.775,1.033161
BOKF,78.610,82.257,0.955664
BOLD,34.290,33.987,1.008926
BOMN,23.740,24.754,0.959029
BOOM,64.960,54.524,1.191403
BOOT,35.440,28.379,1.248797
BOSC,2.800,2.757,1.015616
BOTJ,14.550,14.227,1.022718
BOX,17.510,19.769,0.885720
BOXL,2.920,2.993,0.975456
BP,41.210,42.305,0.974128
BPFH,11.820,11.380,1.038650
BPL,41.430,35.585,1.164268
BPMC,94.990,79.948,1.188149
BPMP,16.080,15.380,1.045529
BPMX,0.497,1.880,0.264382
BPOP,56.380,54.094,1.042260
BPOPN,26.890,26.566,1.012204
BPR,19.090,19.473,0.980329
BPRAP,25.120,24.663,1.018524
BPT,15.870,21.909,0.724372
BPTH,12.890,12.790,1.007855
BPY,19.140,19.477,0.982673
BPYPP,25.240,0.000,
BR,132.370,112.207,1.179694
BRAC,10.290,10.203,1.008574
BRC,50.560,47.200,1.071178
BREW,16.120,15.085,1.068603
BRFS,8.920,6.793,1.313062
BRG,11.700,10.974,1.066130
BRID,34.810,26.550,1.311107
BRKL,15.240,14.985,1.017020
BRKR,49.160,40.075,1.226706
BRKS,39.500,33.548,1.177409
BRN,1.000,1.307,0.764964
BRO,34.990,30.514,1.146674
BROG,10.190,10.031,1.015849
BRPA,10.400,10.347,1.005110
BRPM,9.770,0.000,
BRQS,2.609,3.931,0.663776
BRSS,43.980,37.537,1.171650
BRT,13.610,13.412,1.014729
BRX,18.220,17.612,1.034545
BRY,10.470,11.318,0.925036
BSAC,30.060,30.088,0.999059
BSBR,12.370,11.919,1.037858
BSET,12.900,17.176,0.751067
BSGM,8.560,6.390,1.339603
BSIG,11.540,12.740,0.905819
BSM,15.550,17.013,0.914025
BSMX,7.800,7.338,1.062947
BSQR,1.230,1.824,0.674523
BSRR,26.940,25.903,1.040035
BSTC,62.800,64.355,0.975835
BSVN,17.800,16.677,1.067307
BSX,42.250,38.706,1.091568
BT,12.320,14.286,0.862390
BTAI,10.440,9.370,1.114157
BTE,1.470,1.762,0.834323
BTG,3.130,2.867,1.091754
BTI,36.290,37.208,0.975331
BTN,2.910,2.239,1.299506
BTU,23.240,28.449,0.816898
BTX,1.130,1.195,0.946000
BUD,86.940,82.265,1.056824
BURG,0.770,1.526,0.504426
BURL,182.920,163.303,1.120129
BUSE,26.520,25.817,1.027229
BV,18.070,15.607,1.157823
BVN,16.400,16.110,1.017992
BVSN,1.440,1.420,1.014085
BVXV,5.846,5.835,1.001838
BW,0.315,0.457,0.689600
BWA,39.970,39.901,1.001735
BWAY,10.408,0.000,
BWB,11.670,10.968,1.063981
BWEN,2.200,1.772,1.241546
BWFG,28.280,29.256,0.966636
BWMC,9.830,0.000,
BWXT,52.940,49.026,1.079833
BX,46.020,37.469,1.228207
BXC,20.470,25.173,0.813164
BXG,11.480,13.367,0.858854
BXMT,36.240,34.891,1.038668
BXP,132.300,131.805,1.003759
BY,19.270,19.040,1.012076
BYD,26.430,27.401,0.964553
BYFC,1.800,1.357,1.326358
BYND,166.810,0.000,
BYSI,20.700,17.663,1.171968
BZH,10.670,11.363,0.938996
BZUN,53.020,40.302,1.315575
C,71.770,65.177,1.101160
CAAP,8.280,7.753,1.068008
CAAS,2.300,2.853,0.806046
CABO,1231.520,1018.822,1.208769
CAC,44.630,42.985,1.038265
CACC,494.890,456.448,1.084219
CACI,213.430,186.767,1.142760
CADC,3.840,3.085,1.244532
CADE,20.200,19.869,1.016678
CAE,27.910,23.095,1.208493
CAG,27.610,26.221,1.052992
CAH,47.590,48.105,0.989303
CAI,23.640,23.977,0.985934
CAJ,29.770,28.704,1.037130
CAKE,42.970,46.183,0.930426
CAL,18.420,25.285,0.728503
CALA,4.260,5.402,0.788538
CALM,39.530,42.247,0.935691
CALX,7.000,7.670,0.912601
CAMP,11.600,12.859,0.902059
CAMT,8.360,8.675,0.963659
CANF,3.030,10.681,0.283677
CANG,7.100,7.039,1.008654
CAPL,16.720,16.986,0.984347
CAPR,3.220,4.577,0.703514
CAR,35.810,32.155,1.113680
CARA,24.280,18.445,1.316349
CARB,24.900,25.068,0.993295
CARG,37.970,38.304,0.991283
CARO,35.620,35.259,1.010232
CARS,21.680,22.662,0.956668
CART,7.660,8.152,0.939613
CARV,3.250,3.388,0.959372
CASA,6.600,8.918,0.740081
CASH,27.620,24.014,1.150175
CASI,3.170,3.310,0.957837
CASS,48.880,48.866,1.000284
CASY,159.530,135.460,1.177694
CAT,138.360,132.800,1.041865
CATB,7.490,6.717,1.115065
CATC,80.740,81.052,0.996154
CATM,28.350,31.041,0.913295
CATO,14.160,14.107,1.003744
CATS,19.600,14.362,1.364670
CATY,35.770,36.126,0.990141
CB,149.370,139.699,1.069226
CBAN,16.460,16.631,0.989741
CBAT,0.990,0.977,1.012966
CBAY,6.480,10.745,0.603084
CBB,4.700,8.109,0.579624
CBD,25.140,23.689,1.061272
CBFV,25.050,24.239,1.033461
CBIO,8.500,8.439,1.007264
CBL,1.150,1.593,0.721988
CBLI,1.460,1.514,0.964401
CBLK,18.690,15.034,1.243204
CBM,44.130,41.815,1.055352
CBMB,13.570,13.191,1.028720
CBMG,13.960,17.004,0.820966
CBNK,12.360,11.726,1.054038
CBPO,93.420,88.758,1.052526
CBPX,25.120,25.708,0.977139
